id,name,desc_length,sector_count,team_score,traction_score,market_score,product_score,vision_score,total_god_score,sectors,status,has_extracted_data
ca7d9a13-2c0b-4c76-a475-481720c11e2a,"Plaid",209,1,30,20,60,30,30,40,"ai/ml",approved,0
c1a1307b-ab90-44a2-a556-72d861eadf4b,"BinSentry",141,0,30,20,30,30,30,40,"",approved,0
8294a3d1-7c7a-4c34-bc91-abddba1092c7,"StackLabs",244,3,45,90,40,55,30,55,"proptech|real estate|b2b",approved,1
5175576a-9c48-4b21-8e2e-9c1132b18c57,"SpotDraft",37,1,30,20,30,30,30,40,"technology",approved,0
6d746848-f928-44f4-b564-22dea04bf483,"e6data",71,1,30,20,30,30,30,40,"technology",approved,0
1eff9c9d-8dc4-4e62-9f3c-a038979578ff,"Lightrun",34,1,30,20,30,30,30,40,"media",approved,0
8d45d0c3-51fb-4b79-ab43-dde226b56367,"Smartex",198,3,30,20,40,30,55,40,"cleantech|gaming|legaltech",approved,0
d7133668-78ef-4f77-8ca9-7edff25d62f1,"Z.ai",99,2,30,20,70,30,30,40,"climate tech|gaming",approved,0
169e1adb-9f6e-4661-9e4f-a4b18776763b,"Atomesus",195,3,30,20,70,55,30,41,"ai|enterprise|saas",approved,0
a62aba2d-7098-4764-bb2c-fe372dd84457,"AI Mirelo",11,1,30,20,30,30,30,40,"technology",approved,0
0c277ebc-b036-4cb6-aaba-47c76412ccaa,"Sports Attack",111,0,30,20,30,30,30,40,"",approved,0
f5f5ddf0-c02a-4f5d-9ed0-afd7707de466,"Corelight",46,1,30,20,30,30,30,40,"cybersecurity",approved,0
53888797-2613-41c5-be76-7232866b7da7,"coding startup Lovable",12,1,30,20,30,30,55,40,"technology",approved,0
25db13ce-b2d9-4001-b637-7efc1d33d932,"Tessera Therapeutics",216,1,30,20,30,30,30,40,"healthtech",approved,0
774b3ecb-f69e-47cd-9e10-ec01934154fe,"Generate:Biomedicines",233,2,30,20,70,30,30,40,"ai/ml|cleantech",approved,0
7927adaf-aec6-412b-938f-d9f1dfeedb03,"EliseAI",216,3,30,20,70,55,55,44,"ai|enterprise|saas",approved,0
74de62e0-2280-48c6-9056-1a1335f9ed95,"Chefie",52,1,30,20,60,30,30,40,"ai/ml",approved,1
9932b15e-8de1-4bd3-8c4a-ddfc5acaddbf,"Prenuvo",221,2,30,20,40,30,55,40,"healthtech|gaming",approved,0
1dd42779-2dfa-405f-8d9c-1cb5b52da871,"Commure",234,3,30,20,70,30,55,40,"ai/ml|healthtech|gaming",approved,0
04490fdd-bb64-4a5d-963b-a2bdffd6551e,"Dream Studio",221,3,30,20,70,30,30,40,"ai/ml|saas|cleantech",approved,0
8d1684a6-c3d0-4797-9490-57773a5a40b1,"Checkr",229,3,30,20,70,30,30,40,"ai/ml|edtech|cleantech",approved,0
a1d63254-21fb-4f81-96e5-8abf4af7267d,"OneOncology",234,3,30,20,40,30,30,40,"cleantech|gaming|hr tech",approved,0
7aa27586-e82b-4231-816b-af2c4ce0f488,"NotCo",216,3,30,20,70,30,30,40,"ai/ml|cleantech|foodtech",approved,0
bb16edbb-ebc3-4748-9769-ecd3cac1e707,"Tive",211,2,30,20,70,30,55,40,"ai/ml|logistics",approved,0
15f33a58-f975-4fb0-a6d7-a18b55a5d5db,"Cerebras",219,2,30,20,70,30,30,40,"ai/ml|cleantech",approved,0
8b509fa6-f58a-4b3c-b923-0cf7a9151ebb,"Century Health",219,3,30,20,70,30,55,40,"ai/ml|healthtech|cleantech",approved,0
baaf6f88-e049-4dd0-bed1-552469179ed7,"Intuit to use",60,1,30,20,30,30,30,40,"technology",approved,0
15a2a2e7-2866-4647-96c7-1dc6ae469e35,"FusionCloud",236,3,55,75,40,55,30,53,"crypto|web3|defi",approved,1
fcca4f14-5b82-4ccc-94e3-f22d03eaacbb,"Keeper",213,3,30,20,70,55,30,41,"ai|consumer|dating",approved,0
d2bb89c5-53c8-461a-a4d7-bccbf8e5b8f0,"Treace Medical",62,1,30,20,30,30,30,40,"technology",approved,0
59551af5-ec5d-4673-aed7-8ab157a0e285,"Caba Design",222,2,30,20,40,30,30,40,"cleantech|consumer",approved,0
b0ed646f-9cc0-4648-b6ac-95bea6b721a9,"FarPay",113,0,30,20,30,30,30,40,"",approved,0
46f4653a-04f2-4808-bb97-704e6d1adefe,"Climate Radiant Nuclear",12,1,30,20,30,30,30,40,"technology",approved,0
d7b62e43-bfa4-4aa1-aa36-bbb3ff811708,"Tesla",119,1,30,20,60,30,30,40,"climate tech",approved,0
9939f5f0-024b-4ce4-885c-9803b30c4e27,"EdgeVerve",124,2,30,20,70,30,30,40,"saas|climate tech",approved,0
b69fb742-bbe4-430e-8fdd-684712695779,"Silna",23,1,30,20,30,30,30,40,"gaming",approved,0
f4474d33-b6df-4be2-819f-ea79b2a3bf76,"KGeN",38,1,30,20,30,30,30,40,"gaming",approved,0
6410c268-c4b7-41f1-be44-fd5360b1d1c5,"Crunch Fitness",220,1,30,20,30,30,30,40,"healthtech",approved,0
26909bef-ca7f-4f00-a66d-575e6275365b,"Shaw",62,1,30,20,30,30,30,40,"technology",approved,0
4f6baccb-7013-4f75-a59e-1693bad1a804,"Railway",68,1,30,20,30,30,30,40,"developer tools",approved,0
3b3db2a9-9c65-4ba3-9fb4-b228e7bf12d0,"Cato Networks",236,1,30,20,60,30,55,40,"saas",approved,0
f1d04aee-a059-42c8-bf52-ccf581438abb,"Haiku 4.5",213,1,30,20,60,30,30,40,"ai/ml",approved,0
eff818cc-b803-4896-b677-cb1b8b8d3222,"Synthesia",247,3,30,20,70,55,30,41,"ai|enterprise software|content",approved,0
4c815691-8019-4252-84ac-e185c9d219de,"Aindra Systems",221,3,30,20,70,30,30,40,"ai/ml|healthtech|gaming",approved,0
1a3b372d-09ba-428a-8e3c-4a7ca6cd8304,"Tenth Revolution Group",223,2,30,20,40,30,55,40,"cleantech|hr tech",approved,0
da11ef27-c9c0-4e3d-bf34-03845716852e,"BrightTech",243,3,45,100,70,55,30,64,"climate|cleantech|energy",approved,1
19985c1e-6053-4257-9b36-504a37ef33be,"Syneron Bio",109,3,30,20,70,30,30,40,"healthcare|climate tech|developer tools",approved,0
6d1043b7-19c2-4ca9-928b-3b54381c605d,"Cashew Research",225,3,30,20,70,30,30,40,"ai/ml|cleantech|gaming",approved,0
87a69d97-d2bb-417f-a86e-2eee8fd84f27,"Devin Nunes",59,1,30,20,30,30,30,40,"technology",approved,0
b126c783-681f-482b-89bf-d29c36e8e031,"Eversight",91,3,30,20,70,30,30,40,"ecommerce|climate tech|gaming",approved,0
9a81ba50-81bf-4ad0-8a0c-7ab8bb3ac33c,"Dentira",83,1,30,20,30,30,30,40,"technology",approved,0
de2ffa93-1bb9-4559-8383-d668f0ec9b24,"Flock Safety",43,1,30,20,30,30,30,40,"technology",approved,0
34bb781d-892a-401e-b6e2-f1c94596ada6,"eToro",118,2,30,20,70,30,30,40,"fintech|gaming",approved,0
84dc4188-6de5-4fc1-8494-cc05b8d2328e,"Overjet",214,3,30,20,70,30,55,40,"ai/ml|cleantech|gaming",approved,0
39815035-1349-4594-b575-15cb276837b0,"Whichbook",181,1,30,20,30,30,30,40,"technology",approved,0
c06631b0-5578-4276-a9e8-a5c1809ef58d,"BetterUp",241,1,30,20,30,30,30,40,"healthtech",approved,0
51bbc457-315e-467b-9960-9cbb507628de,"VoyceMe",221,1,30,20,30,30,55,40,"cleantech",approved,0
48303c65-2560-4729-adce-ec79c64d0de2,"Biren Technology",107,1,30,20,30,30,30,40,"gaming",approved,0
e92395a2-ef8f-4cf9-a717-2545a3e89f7e,"Prime Security",76,1,30,20,30,30,30,40,"technology",approved,0
fb6be9c9-8476-46c3-8895-535dbed57934,"Simplismart",33,2,30,20,40,30,30,40,"developer tools|gaming",approved,0
eb601c2f-a454-4500-885c-02ada332f88a,"HitRecord",202,1,30,20,30,30,30,40,"gaming",approved,0
05886a66-1cc0-445c-a15a-2a0a7a5d75d1,"Akka",125,2,30,20,70,30,30,40,"fintech|gaming",approved,0
57e76bb2-1020-4cdc-a3b7-70136d97262d,"Kate Winslet",47,1,30,20,30,30,30,40,"technology",approved,0
18ee382c-cf10-4e67-9f6f-804adb342311,"Bridgetown",32,1,30,20,30,30,30,40,"technology",approved,0
66a6fc70-f421-4c2e-b36e-3232aa2156d2,"Manifold Pulls In",40,1,30,20,30,30,30,40,"technology",approved,0
0099c44f-acb0-455f-8b5d-58e2fbcd58e4,"Zhipu AI",111,2,30,20,70,30,30,40,"climate tech|gaming",approved,0
62058936-fbd2-4f88-bfe4-86e4e0a5124a,"Virtual Teleportation Portal App",247,1,30,20,30,30,30,40,"technology",approved,0
514b950d-ae10-4658-a87a-92db0b3f6431,"MIMIC TECH",103,2,30,20,40,30,30,40,"foodtech|gaming",approved,0
ad4e2c89-1cbd-4e5a-84c8-dfc13a176df2,"Palona AI",197,0,30,20,30,30,30,40,"",approved,0
36e7a6b1-2631-4e6a-b2c9-0de72a6da1dd,"PowerUp Money",110,1,30,20,30,30,30,40,"gaming",approved,0
24b30462-daa0-401e-b95a-f8a0edf938ba,"Israel",52,1,30,20,30,30,30,40,"technology",approved,0
d3375556-dcd5-4847-a749-99eff62cfacb,"Healthcademia",224,2,30,20,40,30,55,40,"healthtech|edtech",approved,0
6044546a-d173-4edd-9db5-0c063b11af0e,"SpaceX",130,2,30,20,70,30,30,40,"climate tech|gaming",approved,0
b0955202-380a-47cf-b43e-bd6b944e09c0,"MindfulBoo",34,1,30,20,30,30,30,40,"technology",approved,0
01a06fac-664a-4a43-a9e8-dff9f976d059,"Oliv AI",216,1,30,20,60,30,55,40,"ai/ml",approved,0
17b9bebc-1275-4b3f-8c92-50611fef1d18,"iOrganBio",223,2,30,20,70,30,30,40,"ai/ml|cleantech",approved,0
e71728bd-dc1c-410b-ad9e-89fad9cfe950,"Nory",30,1,30,20,60,30,30,40,"healthcare",approved,0
f845a249-49de-463c-bb73-5749baec9ef4,"Checkly",67,1,30,20,30,30,30,40,"technology",approved,0
5f161489-cd12-4ef4-8d4c-54db96433484,"GPT Store",131,1,30,20,30,30,30,40,"technology",approved,0
c11d03ef-572f-4944-8c5d-c051a1e3f0de,"BYTES",125,3,30,20,70,30,30,40,"ai/ml|proptech|gaming",approved,0
22fa0571-3f1a-419c-a194-f477bfc3ba99,"Hadrian",82,1,30,20,30,30,30,40,"developer tools",approved,0
1c16276b-c399-40d6-8cf1-2e681e7592e8,"CoreWeave",102,1,30,20,30,30,30,40,"technology",approved,0
bae58512-6b9b-4c5b-9168-080b1a2395d4,"Doctor Droid",53,2,30,20,70,30,30,40,"climate tech|developer tools",approved,0
54788c5e-3011-432b-9039-ee51fd0e942d,"Ex-CoverWallet",41,1,30,20,30,30,30,40,"technology",approved,0
247aae5f-ab45-40cd-8fba-c0ed9b51714f,"NotSoAAA",106,2,30,20,70,30,30,40,"climate tech|gaming",approved,0
e8043162-316a-4af0-9f66-2f59f5ed4e09,"WaveLabs",241,3,55,90,70,55,30,63,"hr tech|enterprise|saas",approved,1
7af31c53-4441-4a39-be5d-7e2a6eafac42,"Valerie Health",208,3,30,20,70,55,30,41,"healthcare|ai|enterprise",approved,0
6f3ad248-2f48-41db-a3cd-fdd4d5829812,"MyDello",113,2,30,20,40,30,30,40,"logistics|gaming",approved,0
654586f2-dbf3-4415-9b5d-1a8261d855af,"Brilliant Planet",43,1,30,20,30,55,30,40,"technology",approved,0
d2075b2e-8e49-4eef-9e5c-27d2ced3c061,"Counsel Health",230,3,30,20,40,30,30,40,"technology|healthtech|telemedicine",approved,0
e999913d-14ee-4dd5-9fb0-62815d282158,"StretchSense",108,3,30,20,70,30,30,40,"climate tech|edtech|developer tools",approved,0
a4ff1ac1-b003-4c58-8689-c4cebda63c41,"MiniMax",111,2,30,20,70,30,30,40,"climate tech|gaming",approved,0
b2c24f32-d635-4df2-b17f-75e144efde90,"Percepta",51,1,30,20,30,30,55,40,"technology",approved,0
3e154532-c55e-4660-b6ae-9210eb780fef,"Halo Branded Solutions",240,1,30,20,60,30,55,40,"saas",approved,0
a86d0bd4-ec4a-407c-931f-2591ed0e6264,"Sanegene Bio",15,1,30,20,30,30,55,40,"technology",approved,0
8a57bf83-d728-44dc-b839-d5fe5adb98b0,"Codoxo",80,1,30,20,30,30,30,40,"technology",approved,0
b113700b-ff71-4119-95b6-71aa6bffa280,"Brevo",208,1,30,20,30,30,30,40,"cleantech",approved,0
56a8743d-2655-4c05-9b87-56976c878a18,"ByteSize",33,1,30,20,30,30,30,40,"edtech",approved,1
1bf24389-13d2-4399-b091-e704a1012af9,"Supply6",117,2,30,20,40,30,30,40,"gaming|consumer",approved,0
65ebb607-502b-4840-bdbc-6003e2abb86d,"LoadPay",129,1,30,20,30,30,30,40,"technology",approved,0
20ce5581-5c41-4008-bc9d-d60b68ebf3ec,"Covertree",237,3,30,20,70,30,30,40,"ai/ml|fintech|proptech",approved,0
b2281f91-5d48-4ac6-8886-5341d99f00c2,"Hoboken Farms",12,1,30,20,30,30,30,40,"technology",approved,0
bfac4b5c-ddc3-43c2-be02-aff19b79b960,"Oculus",36,1,30,20,30,30,30,40,"gaming",approved,0
2109b608-f441-4e1b-bd40-d25119a04ef3,"Saviynt",214,1,30,20,60,30,55,40,"ai/ml",approved,0
45f4da80-527a-4db0-8c31-8ee0c8ea793e,"Bolt",68,1,30,20,30,30,30,40,"technology",approved,0
2b372dc4-9287-41fc-81d9-01a24aac6b40,"Accordion",90,1,30,20,30,30,30,40,"technology",approved,0
e08fcc9d-877f-4775-b5b8-800e8fcd485c,"Dakota",103,2,30,20,70,30,30,40,"fintech|gaming",approved,0
b30797d9-568b-4374-9e7d-9b8e6c0c9836,"OpenAI",128,3,30,20,70,30,30,40,"ai/ml|ecommerce|gaming",approved,0
b4fa692d-278b-4b04-b8b0-107e515e3d56,"Mswipe Technologies",117,2,30,20,70,30,30,40,"fintech|gaming",approved,0
3164b7b2-bcf5-4c1e-a937-107b229d622d,"Instagram",36,1,30,20,30,55,30,40,"media",approved,0
99dc4cb4-7eaf-4912-ae6b-c1b81a39c1db,"CoreAI",232,3,55,90,40,55,30,57,"edtech|learning|b2c",approved,1
903ff574-cda3-4200-8c9e-a8779b0c07e8,"Intersect Power LLC",131,2,30,20,70,30,30,40,"climate tech|developer tools",approved,0
2df53738-3671-4ebc-9cac-d1c99d1f262a,"BIOWEG",152,3,30,20,70,30,30,40,"healthcare|climate tech|gaming",approved,0
61c3cf26-a1cc-40e6-87af-6cb878638938,"Cloudberry",40,1,30,20,30,30,30,40,"technology",approved,0
34fd1827-3474-474d-833e-41991728c3a4,"United Launch Alliance",186,3,30,20,40,30,30,40,"gaming|aerospace|space technology",approved,0
824dd793-a405-4bc4-96e9-e71f20dac43d,"Cautio",91,1,30,20,30,30,30,40,"gaming",approved,0
65d56b30-5f11-4734-a1c1-05632b8d7714,"Reavil",67,1,30,20,30,30,30,40,"technology",approved,0
1bef7440-f541-4e56-908c-fb8fd437d1a7,"Xilinx",217,1,30,20,30,30,30,40,"technology",approved,0
f8a436b6-9986-4e9a-85dc-14f4b8899436,"FlowWorks",251,3,55,100,40,80,30,65,"developer tools|devops|cloud",approved,1
0fcbedb1-d83e-4854-8f38-dcb57e7ce466,"FlowSystems",239,3,55,55,70,55,30,54,"legaltech|b2b|saas",approved,1
6ab8b0c2-cd87-4860-95e9-5659b7b04713,"Saelens",159,1,30,20,30,30,30,40,"gaming",approved,0
bc43dc5e-388f-4064-ba26-0f1b669773c1,"Dutch",82,1,30,20,30,30,30,40,"technology",approved,0
5497eb30-b87f-4db3-9b5a-50fbfc9c6fc5,"Yann LeCun's World Model Startup",121,1,30,20,30,30,30,40,"technology",approved,0
9c8d2e70-e13c-4034-866c-7efcee179b40,"mattrothenberg / drone-art",221,3,30,20,40,30,30,40,"cleantech|robotics|gaming",approved,0
6e26d947-e9e1-44e5-bde5-0c8ec819a76a,"Flighty",126,2,30,20,70,30,30,40,"climate tech|gaming",approved,0
848ac2fa-4cf5-432b-927c-e4ec6d41b0a2,"Athira Pharma",154,0,30,20,30,30,30,40,"",approved,0
58f80cb9-b700-4eeb-a9e6-7d6761038b1a,"Chomp",210,1,30,20,30,30,30,40,"technology",approved,0
1ba7e2ed-b573-4a2c-937d-128eba6ce3db,"PerformLine",209,3,30,20,70,30,30,40,"ai/ml|cybersecurity|legaltech",approved,0
3af30cbd-3b3e-44e0-9e99-5ae210e92f0f,"Caris",225,3,30,20,70,30,30,40,"ai/ml|cleantech|gaming",approved,0
0489be9a-8ffe-40e5-86c3-476ac1200e84,"Precision Medicine",241,3,30,20,70,30,30,40,"ai/ml|healthtech|cleantech",approved,0
d12dc7d1-4c4c-4506-9b4b-d402db511f2b,"Kraa",31,1,30,20,30,30,30,40,"technology",approved,0
e59eb7a7-9b17-4284-9fb5-8ce763c538b7,"KIFFIK Biomedical",33,1,30,20,30,30,30,40,"technology",approved,0
26e1dddf-c6da-469c-b8e3-ab8de0a415ad,"Vantage",65,1,30,20,30,30,30,40,"gaming",approved,0
853e732c-e393-4e02-bac0-5bf54cfe937b,"Kelv",151,1,30,20,30,30,30,40,"technology",approved,0
ab738677-de0f-490e-90b0-6ec840d59431,"Blackbird Labs",43,1,30,20,30,55,30,40,"technology",approved,0
755799c0-ca57-408c-9cd9-07e3f05d9ce2,"Autana AI",223,2,30,20,70,30,30,40,"ai/ml|cleantech",approved,0
cb725f8a-b9bd-47b7-aecd-f2fcf42d39fa,"Nvidia",120,1,30,20,60,30,30,40,"climate tech",approved,0
b5eea308-558c-48a2-908e-dc0b048628df,"Astranis",221,1,30,20,30,30,30,40,"spacetech",approved,0
449ea40e-6928-4dcc-a18a-ba82bd2c733e,"SLAY",44,2,30,20,40,30,30,40,"gaming|media",approved,0
60c438f1-c2be-4fe8-b769-d648fcfe025f,"Karcsham Co.",103,3,30,20,70,30,30,40,"saas|climate tech|gaming",approved,0
fe52a64a-0821-4074-bd56-eb4b66512e7b,"Step Energy Services",42,1,30,20,30,30,30,40,"technology",approved,0
93c9d569-3fb5-40b1-aafe-c7374a7622ae,"Zerohash",66,1,30,20,30,30,30,40,"technology",approved,0
de22aaf8-2f3f-43d1-9504-2b9789fc256a,"Sequence",53,1,30,20,30,30,30,40,"technology",approved,0
4d734455-6880-4e11-a754-89f2b5419026,"Melio",41,1,30,20,30,30,30,40,"gaming",approved,0
94794e7d-b762-4366-9b93-ef830a09db3f,"Virtual Graffiti Wall",235,1,30,20,30,30,30,40,"spacetech",approved,0
c5dd4848-0b3e-4122-b5fe-7e424ddfd3fb,"Medline",30,1,30,20,30,30,30,40,"technology",approved,0
0acf9cdd-47ee-4ad3-92cc-da51cc42fb2a,"LinkLabs",224,3,45,90,40,55,30,55,"crypto|web3|defi",approved,1
927dbdd5-f724-4384-9f72-b872dda296c0,"Homebound",212,1,30,20,30,30,30,40,"proptech",approved,0
c2828d3f-56b7-4be4-9592-975beac6f23a,"FlooFloo",207,1,30,20,30,30,30,40,"technology",approved,0
1fe56cbc-ebe4-4ac9-8b97-a1f7fa1a7c4f,"Enter Space",101,1,30,20,30,30,30,40,"gaming",approved,0
13ed7473-dba0-45b1-951b-1af47962247f,"CapitalG and Menlo",53,1,30,20,30,30,30,40,"technology",approved,0
17162747-4988-4f7e-b40c-69ca0e5f2f4b,"HashiCorp",70,2,30,20,40,30,30,40,"developer tools|gaming",approved,0
3967164f-1170-4a6e-9a25-2e0f8f1f9b9d,"Applied Intuition",69,1,30,20,30,30,30,40,"gaming",approved,0
df2ea8da-9baf-42a3-b8ac-1d519b6e51b4,"Stratsys",45,1,30,20,30,30,30,40,"technology",approved,0
b0f64cbd-836c-4809-98f0-934a0a53f9da,"Strategy for Digital",91,1,30,20,30,30,30,40,"technology",approved,0
37656af5-2ea6-473d-9bab-be7d8cb74a39,"ZYNO",44,1,30,20,30,30,30,40,"technology",approved,0
61048a47-6024-4498-b13b-2e46de21975c,"GridSecurity",225,3,45,90,70,55,30,61,"healthcare|biotech|ai/ml",approved,1
37c5733e-6dcf-41ae-bb5f-8d3603b287d5,"Suno",50,1,30,20,30,30,30,40,"technology",approved,0
68aa5706-b5de-44b9-8c9b-70edb953568a,"InfiniGods",43,1,30,20,30,30,30,40,"gaming",approved,0
176d52db-31b8-4605-bdee-c2ac9f8f80c6,"Enlightra",58,1,30,20,30,30,30,40,"technology",approved,0
48c50c85-73ed-40b9-8916-8cd8b868b1e9,"AegisAI",36,1,30,20,30,30,30,40,"cybersecurity",approved,0
c919b79b-2ef2-4fe1-b1e6-c594a402edbd,"Growth For Impact",211,1,30,20,60,30,30,40,"ai/ml",approved,0
648823c5-0cfd-4e73-aac9-6a5d92fafe78,"Hypergene",51,1,30,20,30,30,30,40,"technology",approved,0
b9df4bc7-a68f-4486-8cb7-8d055392dc92,"Weathermatic",62,1,30,20,30,30,30,40,"gaming",approved,0
eff8d624-e01f-4181-b537-110327bb6bd9,"Mezo",47,2,30,20,70,30,30,40,"fintech|gaming",approved,0
33d95c67-f090-4903-a879-ef830e380f66,"Helika",53,1,30,20,30,30,30,40,"gaming",approved,0
b8776b30-b3d6-44de-b4ba-06454bcc12f7,"Inito",214,2,30,20,70,30,30,40,"ai/ml|cleantech",approved,0
453313ed-9374-4cdf-99d6-4be18b7b4b46,"Dust",47,1,30,20,30,30,30,40,"technology",approved,0
f5334403-3401-4240-99d5-062e8fd06035,"Ceres Technology",211,1,30,20,30,30,55,40,"technology",approved,0
cd965a31-d85e-4762-904f-1577cee591c0,"Karat",200,1,30,20,30,30,30,40,"gaming",approved,0
3682105f-51f1-45ae-8129-47e6036a2dac,"Pattern Generator",223,1,30,20,30,30,30,40,"technology",approved,0
ffb59949-318c-4853-a50e-1b30f84dedd2,"Ariglad",226,2,30,20,70,30,55,40,"ai/ml|gaming",approved,0
1e233a6a-0baa-487f-b6c0-39724949dd45,"Chargerhelp",215,3,30,20,70,30,30,40,"ai/ml|cleantech|gaming",approved,0
e1b6cb2a-518b-4043-bd27-f166d4f758be,"Veza",49,1,30,20,30,30,30,40,"cybersecurity",approved,0
cb9fe0cc-f3dc-4e68-8169-25334f6e6ee1,"ScioTeq",51,1,30,20,30,30,30,40,"developer tools",approved,0
ab9ec16e-a138-4caa-94d9-a3da60fd9300,"Existing investors",72,1,30,20,30,30,30,40,"technology",approved,0
5554e90b-4263-43c2-a4e1-bd5628e5edd8,"Globalization in Climate",53,1,30,20,30,30,30,40,"technology",approved,0
463ec173-4940-414e-a4cd-003742406de6,"Nuvocargo",237,3,30,20,70,30,30,40,"ai/ml|gaming|logistics",approved,0
a464650b-ed8f-4132-b965-9724508d8de1,"Humanz",36,1,30,20,30,30,30,40,"technology",approved,0
4499830f-99f8-4b72-9a6f-5f9a1ea0c7d7,"Cluely",23,1,30,20,30,55,30,40,"consumer",approved,0
b9fca031-4f88-4a8a-bec1-4a9ec5b9e942,"Tailscale",40,2,30,20,40,30,30,40,"developer tools|proptech",approved,0
12d63b3b-b797-4648-8a7c-958670ef7ffa,"StellarAnalytics",255,3,55,90,40,80,30,62,"edtech|learning|b2c",approved,1
5378e56d-1483-4f53-ad86-b9d982ee3998,"Reducto",49,1,30,20,30,55,30,40,"developer tools",approved,0
94348676-be00-486c-bb6f-12d1519ef012,"Cursor",204,1,30,20,30,30,30,40,"cleantech",approved,0
91f483d8-d19a-481d-9e82-0b566630c25b,"Pair Eyewear",226,2,30,20,70,30,55,40,"ai/ml|gaming",approved,0
60a0a098-4a40-4f07-b77d-cb44198ed810,"Flint",42,1,30,20,30,30,30,40,"gaming",approved,0
683c8b3a-4579-4f45-99b8-dbe78bdd2a7e,"Fabheads",39,1,30,20,60,30,30,40,"climate tech",approved,0
12c8ca4b-2df2-498f-8ecb-de3b6e079da9,"K2 Space",50,3,30,20,70,55,30,41,"climate tech|developer tools|gaming",approved,0
465116e9-6554-45fd-a33c-ecc711c9a871,"ThoughtSpot",214,1,30,20,30,30,30,40,"cleantech",approved,0
627417d8-c03c-4c53-8c4e-3a531e4f83fb,"Ugmonk",76,1,30,20,30,30,30,40,"technology",approved,0
0a6490cb-84e4-4848-91fd-9219d39f0b7e,"Blakthumb",227,1,30,20,30,30,30,40,"gaming",approved,0
8fad2b2e-96b8-49b4-98fb-5a434dc7ab74,"MilkStation",97,1,30,20,30,30,30,40,"technology",approved,0
6a35a568-2c46-4f4c-8615-5f0adaa640e5,"Palantir",116,1,30,20,30,30,30,40,"gaming",approved,0
b5489de1-b83d-4d31-a186-ddee63311ec0,"Steward Partners",76,1,30,20,30,30,30,40,"technology",approved,0
376622ed-2532-45b0-9e68-dc5c104e33b9,"Spire Global",222,1,30,20,30,30,55,40,"spacetech",approved,0
f7b2f925-02ce-4eaf-aa85-f968f0e558c5,"DroneAcharya",101,1,30,20,30,30,30,40,"technology",approved,0
819a6513-bbf4-44c3-bd1e-1523efefe31a,"Fibertime",111,1,30,20,30,30,30,40,"technology",approved,0
1f5e5e5f-eb31-424f-bd9b-c148c9a1e090,"HawkEye 360",27,1,30,20,30,55,30,40,"technology",approved,0
df49eb7c-781c-4d54-8a83-cb6544ea9c6f,"Flutterwave",112,1,30,20,30,30,30,40,"technology",approved,0
a6358c5a-6a43-49ee-ad18-a69fc34abaea,"Scale",36,1,30,20,30,30,30,40,"technology",approved,0
e3028631-47db-4a40-af54-8da2dd71c68a,"Synthflow AI",38,1,30,20,60,30,30,40,"saas",approved,0
8d2bc0b1-8e0a-4178-a541-481af0afd3c3,"TikTok",136,1,30,20,30,30,30,40,"technology",approved,0
efa061b3-08e7-4d16-8843-ad972f7abfbd,"Speak",45,2,30,20,40,30,30,40,"edtech|gaming",approved,0
ee97336f-50dc-4757-a4ff-5d8df30e6dc9,"DynamicHorizon",65,1,30,20,30,30,30,40,"technology",approved,0
5d92eeea-1d3a-4d9e-b898-4e55c44282af,"CapitalVia",218,1,30,20,30,30,55,40,"developer tools",approved,0
f90dfe96-ef9c-4f89-b823-7c3735dc6de1,"CloudChute",93,1,30,20,30,30,30,40,"technology",approved,0
17df6eba-70fc-43d6-be8f-bdc584b98071,"Quercle",150,1,30,20,30,30,30,40,"technology",approved,0
cb6f714d-5486-4d42-b185-3ec18fc2ab33,"BuzzFeed",204,1,30,20,60,30,30,40,"ai/ml",approved,0
c7b4a5ad-f723-4b6a-b4f4-bab76d733f0e,"Dash0",37,2,30,20,70,30,30,40,"climate tech|developer tools",approved,0
013a0a28-a31e-4f2b-815a-ab5fa6963087,"dbt Labs",71,1,30,20,30,30,55,40,"technology",approved,0
d8617238-8ed2-43e9-8c09-2855016bcb28,"Unnamed Silicon Valley Bank",91,2,30,20,70,30,30,40,"fintech|gaming",approved,0
7e147c93-5b76-4b26-b06e-6ac70e532f8f,"Pixen",92,1,30,20,30,30,30,40,"technology",approved,0
dbe27e4a-22bb-4f82-a7e6-586e419a69ee,"VibeSquad",224,1,30,20,30,30,55,40,"gaming",approved,0
610b8ba9-7ac8-4701-8ff9-e06f914c6b44,"Matle",113,1,30,20,30,30,30,40,"technology",approved,0
c98b57d5-b8be-4d42-a0fe-7685149f62d5,"Cartwheel",35,1,30,20,30,30,30,40,"gaming",approved,0
7baeb56e-efcc-4b5c-bedd-1e56276e437e,"TrueDax",218,1,30,20,30,30,55,40,"technology",approved,0
4f815e80-1039-40cf-882e-04c45e266eac,"Bitso",52,2,30,20,70,30,30,40,"fintech|gaming",approved,0
204e0ef2-c303-4568-9d93-ac8bc6ff925f,"Phia",44,1,30,20,30,30,55,40,"technology",approved,0
5ea237db-8ff8-4fb5-97a2-9257f82ee240,"Wayve",44,1,30,20,30,30,55,40,"technology",approved,0
d778c60f-ab29-48b5-8d88-dad46ed70157,"Keycard",31,3,30,20,40,55,30,40,"cybersecurity|developer tools|gaming",approved,0
